lab,subid,order,trial_type,stimulus,trial_num,looking_time_s,trial_error,trial_error_type,looking_time_diff,total_center,enabled_diff
Ndhambi - South Africa,RSAMB0,2,ADS,ads2,17,6.767,NA,NA,10.1,6.767,9.452
Ndhambi - South Africa,RSAMB0,2,ADS,ads8,18,4.65,NA,NA,7.675,4.65,6.716
Ndhambi - South Africa,RSAMB009,2,ADS,ads6,1,15.39,NA,NA,23.018,15.39,18
Ndhambi - South Africa,RSAMB009,2,ADS,ads3,2,15.111,NA,NA,18.577,15.111,18.001
Ndhambi - South Africa,RSAMB009,2,IDS,ids4,3,17.932,NA,NA,18.9,17.932,18.001
Ndhambi - South Africa,RSAMB009,2,ADS,ads6,4,16.516,NA,NA,18.851,16.516,18
Ndhambi - South Africa,RSAMB009,2,IDS,ids1,5,17.862,NA,NA,18.823,17.862,18
Ndhambi - South Africa,RSAMB009,2,IDS,ids7,6,17.438,NA,NA,19.733,17.438,18.001
Ndhambi - South Africa,RSAMB009,2,ADS,ads1,7,16.893,NA,NA,19.447,16.893,18.001
Ndhambi - South Africa,RSAMB009,2,IDS,ids3,8,8.247,NA,NA,12.219,8.247,10.778
Ndhambi - South Africa,RSAMB009,2,ADS,ads8,9,4.241,NA,NA,7.262,4.241,6.595
Ndhambi - South Africa,RSAMB009,2,ADS,ads7,10,2.629,NA,NA,6.015,2.629,4.834
Ndhambi - South Africa,RSAMB009,2,ADS,ads6,11,2.631,NA,NA,5.387,2.631,4.805
Ndhambi - South Africa,RSAMB009,2,IDS,ids7,12,10.658,NA,NA,20.683,10.658,17.782
Ndhambi - South Africa,RSAMB009,2,IDS,ids5,14,2.779,NA,NA,7.362,2.578,5.762
Ndhambi - South Africa,RSAMB009,2,ADS,ads4,15,2.113,NA,NA,5.621,2.113,4.235
Ndhambi - South Africa,RSAMB009,2,IDS,ids5,16,3.444,NA,NA,6.745,3.444,5.583
Ndhambi - South Africa,RSAMB009,2,ADS,ads1,17,1.238,NA,NA,7.433,1.238,3.319
Ndhambi - South Africa,RSAMB009,2,IDS,ids6,18,2.813,NA,NA,6.037,2.813,4.939
Ndhambi - South Africa,RSAMB010,3,ADS,ads8,1,5.118,NA,NA,11.343,5.118,8.483
Ndhambi - South Africa,RSAMB010,3,IDS,ids4,2,8.96,NA,NA,14.368,8.96,12.851
Ndhambi - South Africa,RSAMB010,3,IDS,ids1,3,9.134,NA,NA,14.219,9.134,12.559
Ndhambi - South Africa,RSAMB010,3,ADS,ads5,4,2.748,NA,NA,33.971,2.748,5.797
Ndhambi - South Africa,RSAMB010,3,IDS,ids6,5,6.963,NA,NA,13.996,6.963,9.087
Ndhambi - South Africa,RSAMB010,3,ADS,ads1,6,3.064,NA,NA,9.165,3.064,5.141
Ndhambi - South Africa,RSAMB010,3,ADS,ads2,7,15.506,NA,NA,20.092,15.506,18
Ndhambi - South Africa,RSAMB010,3,IDS,ids5,8,4.668,NA,NA,7.687,4.668,6.814
Ndhambi - South Africa,RSAMB010,3,IDS,ids7,9,6.045,NA,NA,13.681,6.045,8.124
Ndhambi - South Africa,RSAMB010,3,IDS,ids1,10,8.844,NA,NA,19.153,8.844,11.155
Ndhambi - South Africa,RSAMB010,3,ADS,ads8,11,6.699,NA,NA,14.544,6.699,8.793
Ndhambi - South Africa,RSAMB010,3,ADS,ads6,13,11.787,NA,NA,15.601,11.787,13.931
Ndhambi - South Africa,RSAMB010,3,ADS,ads8,15,0.862,NA,NA,3.828,0.862,3.077
Ndhambi - South Africa,RSAMB010,3,ADS,ads2,16,6.472,NA,NA,9.64,6.472,8.574
Ndhambi - South Africa,RSAMB010,3,IDS,ids1,17,3.18,NA,NA,8.623,3.18,5.274
Ndhambi - South Africa,RSAMB010,3,IDS,ids7,18,2.958,NA,NA,5.849,2.958,4.959
Ndhambi - South Africa,RSAMB011,4,ADS,ads6,2,9,NA,NA,19.401,9,12.731
Ndhambi - South Africa,RSAMB011,4,ADS,ads6,3,3.834,NA,NA,7.387,3.834,5.916
Ndhambi - South Africa,RSAMB011,4,ADS,ads6,5,16.209,NA,NA,20.032,16.209,18.001
Ndhambi - South Africa,RSAMB011,4,IDS,ids5,6,13.997,NA,NA,19.702,13.997,17.917
Ndhambi - South Africa,RSAMB011,4,IDS,ids1,7,9.211,NA,NA,13.616,9.211,12.953
Ndhambi - South Africa,RSAMB011,4,ADS,ads2,8,3.202,NA,NA,6.578,3.202,5.332
Ndhambi - South Africa,RSAMB011,4,IDS,ids6,10,17.431,NA,NA,18.871,17.431,18.001
Ndhambi - South Africa,RSAMB011,4,IDS,ids4,11,3.614,NA,NA,6.939,3.614,5.721
Ndhambi - South Africa,RSAMB011,4,IDS,ids8,12,1.82,NA,NA,10.01,1.82,3.87
Ndhambi - South Africa,RSAMB011,4,ADS,ads1,13,8.462,NA,NA,17.554,8.462,11.763
Ndhambi - South Africa,RSAMB011,4,IDS,ids6,14,2.262,NA,NA,6.256,2.262,4.77
Ndhambi - South Africa,RSAMB011,4,ADS,ads5,15,11.466,NA,NA,16.455,11.466,14.292
Ndhambi - South Africa,RSAMB011,4,IDS,ids4,16,15.909,NA,NA,18.954,15.909,18.002
Ndhambi - South Africa,RSAMB011,4,IDS,ids7,17,11.242,NA,NA,14.154,11.242,13.462
Ndhambi - South Africa,RSAMB013,3,IDS,ids6,1,17.445,NA,NA,19.028,17.445,18.002
Ndhambi - South Africa,RSAMB013,3,IDS,ids5,2,17.78,NA,NA,19.176,17.78,18.001
Ndhambi - South Africa,RSAMB013,3,ADS,ads6,3,7.228,NA,NA,10.949,7.228,9.702
Ndhambi - South Africa,RSAMB013,3,IDS,ids5,4,17.481,NA,NA,18.513,17.481,18
Ndhambi - South Africa,RSAMB013,3,ADS,ads6,6,16.888,NA,NA,19.073,16.888,18.001
Ndhambi - South Africa,RSAMB013,3,IDS,ids2,7,17.907,NA,NA,19.174,17.907,18.001
Ndhambi - South Africa,RSAMB013,3,ADS,ads6,8,16.503,NA,NA,19.268,16.503,18.001
Ndhambi - South Africa,RSAMB013,3,ADS,ads2,9,17.808,NA,NA,18.978,17.808,18.001
Ndhambi - South Africa,RSAMB013,3,IDS,ids1,10,17.217,NA,NA,18.988,17.217,18
Ndhambi - South Africa,RSAMB013,3,ADS,ads5,11,8.67,NA,NA,16.752,8.67,10.823
Ndhambi - South Africa,RSAMB013,3,ADS,ads5,13,15.639,NA,NA,19.106,15.639,18.001
Ndhambi - South Africa,RSAMB013,3,IDS,ids3,14,3.595,NA,NA,7.236,3.595,5.896
Ndhambi - South Africa,RSAMB013,3,ADS,ads4,15,16.915,NA,NA,18.939,16.915,18
Ndhambi - South Africa,RSAMB013,3,ADS,ads7,17,10.843,NA,NA,15.01,10.843,13.097
Ndhambi - South Africa,RSAMB013,3,ADS,ads1,18,17.854,NA,NA,19.609,17.854,18.001
Ndhambi - South Africa,RSAMB024,4,IDS,ids1,1,6.78,NA,NA,10.587,6.78,9.791
Ndhambi - South Africa,RSAMB024,4,IDS,ids6,2,2.048,NA,NA,4.901,2.048,4.278
Ndhambi - South Africa,RSAMB024,4,ADS,ads4,3,6.514,NA,NA,12.534,6.514,9.597
Ndhambi - South Africa,RSAMB024,4,ADS,ads8,4,4.885,NA,NA,9.142,4.885,8.161
Ndhambi - South Africa,RSAMB024,4,ADS,ads3,5,9.503,NA,NA,12.72,9.503,12.247
Ndhambi - South Africa,RSAMB024,4,ADS,ads6,6,3.18,NA,NA,7.151,3.18,6.454
Ndhambi - South Africa,RSAMB024,4,ADS,ads4,7,2.297,NA,NA,7.621,2.297,6.569
Ndhambi - South Africa,RSAMB024,4,IDS,ids7,8,5.988,NA,NA,10.692,5.988,8.198
Ndhambi - South Africa,RSAMB024,4,IDS,ids8,9,4.397,NA,NA,11.48,4.397,7.829
Ndhambi - South Africa,RSAMB024,4,IDS,ids6,10,3.079,NA,NA,9.722,3.079,5.338
Ndhambi - South Africa,RSAMB024,4,IDS,ids6,11,5.048,NA,NA,9.303,5.048,7.291
Ndhambi - South Africa,RSAMB024,4,IDS,ids4,12,6.861,NA,NA,10.076,6.861,9.36
Ndhambi - South Africa,RSAMB024,4,ADS,ads5,13,5.194,NA,NA,9.638,5.194,9.022
Ndhambi - South Africa,RSAMB024,4,IDS,ids7,14,0.934,NA,NA,5.262,0.934,4.631
Ndhambi - South Africa,RSAMB024,4,ADS,ads4,15,4.433,NA,NA,8.073,4.433,6.863
Ndhambi - South Africa,RSAMB024,4,IDS,ids7,16,4.66,NA,NA,7.997,4.66,7.401
Ndhambi - South Africa,RSAMB024,4,ADS,ads3,17,6.026,NA,NA,9.724,6.026,8.227
Ndhambi - South Africa,RSAMB024,4,ADS,ads8,18,7.399,NA,NA,10.382,7.399,9.676
Ndhambi - South Africa,RSAMB025,3,ADS,ads1,1,12.335,NA,NA,15.218,12.335,14.65
Ndhambi - South Africa,RSAMB025,3,IDS,ids4,4,11.319,NA,NA,18.265,11.319,17.424
Ndhambi - South Africa,RSAMB025,3,IDS,ids4,5,6.496,NA,NA,11.179,6.496,9.662
Ndhambi - South Africa,RSAMB025,3,ADS,ads4,6,5.298,NA,NA,8.567,5.298,7.547
Ndhambi - South Africa,RSAMB025,3,IDS,ids5,7,2.061,NA,NA,5.337,2.061,4.279
Ndhambi - South Africa,RSAMB025,3,ADS,ads3,8,3.408,NA,NA,6.525,3.408,5.599
Ndhambi - South Africa,RSAMB025,3,IDS,ids2,9,3.003,NA,NA,5.94,3.003,5.248
Ndhambi - South Africa,RSAMB025,3,IDS,ids2,10,1.748,NA,NA,4.736,1.748,3.949
Ndhambi - South Africa,RSAMB025,3,ADS,ads1,11,1.478,NA,NA,5.621,1.478,3.603
Ndhambi - South Africa,RSAMB025,3,ADS,ads1,12,0.926,NA,NA,3.927,0.926,3.171
Ndhambi - South Africa,RSAMB025,3,ADS,ads8,14,2.122,NA,NA,5.736,2.122,4.578
Ndhambi - South Africa,RSAMB025,3,IDS,ids6,15,4.485,NA,NA,12.394,4.485,7.344
Ndhambi - South Africa,RSAMB025,3,ADS,ads6,16,12.378,NA,NA,15.488,12.378,14.578
Ndhambi - South Africa,RSAMB025,3,ADS,ads7,17,17.555,NA,NA,18.886,17.555,18
Ndhambi - South Africa,RSAMB025,3,ADS,ads1,18,17.018,NA,NA,19.314,17.018,18.001
Ndhambi - South Africa,RSAMB026,1,IDS,ids7,1,6.738,NA,NA,11.968,6.738,9.843
Ndhambi - South Africa,RSAMB026,1,ADS,ads5,2,7.199,NA,NA,10.014,7.199,9.403
Ndhambi - South Africa,RSAMB026,1,IDS,ids8,3,10.235,NA,NA,15.24,10.235,14.696
Ndhambi - South Africa,RSAMB026,1,ADS,ads1,4,3.933,NA,NA,6.673,3.933,6.128
Ndhambi - South Africa,RSAMB026,1,ADS,ads5,5,12.382,NA,NA,15.196,12.382,14.849
Ndhambi - South Africa,RSAMB026,1,ADS,ads5,6,3.342,NA,NA,7.86,3.342,5.605
Ndhambi - South Africa,RSAMB026,1,ADS,ads1,7,3.861,NA,NA,8.616,3.861,6.039
Ndhambi - South Africa,RSAMB026,1,IDS,ids3,8,3.886,NA,NA,9.234,3.886,5.971
Ndhambi - South Africa,RSAMB026,1,IDS,ids3,10,4.192,NA,NA,11.249,4.192,6.382
Ndhambi - South Africa,RSAMB026,1,IDS,ids6,11,1.513,NA,NA,7.281,1.513,3.821
Ndhambi - South Africa,RSAMB026,1,IDS,ids5,12,3.132,NA,NA,8.924,3.132,5.308
Ndhambi - South Africa,RSAMB026,1,ADS,ads4,13,2.899,NA,NA,8.07,2.899,5.075
Ndhambi - South Africa,RSAMB026,1,IDS,ids4,14,2.777,NA,NA,9.221,2.777,4.916
Ndhambi - South Africa,RSAMB026,1,ADS,ads5,15,1.333,NA,NA,4.237,1.333,3.624
Ndhambi - South Africa,RSAMB026,1,ADS,ads7,16,1.41,NA,NA,7.803,1.41,3.635
Ndhambi - South Africa,RSAMB026,1,ADS,ads8,18,0.956,NA,NA,5.465,0.956,3.106
Ndhambi - South Africa,RSAMB027,1,ADS,ads5,1,11.485,NA,NA,24.437,11.485,13.685
Ndhambi - South Africa,RSAMB027,1,IDS,ids1,2,17.928,NA,NA,19.554,17.928,18
Ndhambi - South Africa,RSAMB027,1,IDS,ids8,3,2.242,NA,NA,6.116,2.242,4.401
Ndhambi - South Africa,RSAMB027,1,IDS,ids4,4,4.196,NA,NA,13.138,4.196,6.257
Ndhambi - South Africa,RSAMB028,2,IDS,ids3,2,3.09,NA,NA,7.189,3.09,5.332
Ndhambi - South Africa,RSAMB028,2,IDS,ids4,3,9.566,NA,NA,16.073,9.566,11.737
Ndhambi - South Africa,RSAMB028,2,IDS,ids8,4,17.914,NA,NA,21.864,17.914,18
Ndhambi - South Africa,RSAMB028,2,IDS,ids7,6,4.305,NA,NA,7.481,4.305,6.345
Ndhambi - South Africa,RSAMB028,2,IDS,ids1,7,6.307,NA,NA,26.961,6.307,8.386
Ndhambi - South Africa,RSAMB028,2,IDS,ids1,8,16.993,NA,NA,19.358,16.993,18
Ndhambi - South Africa,RSAMB028,2,ADS,ads8,9,17.35,NA,NA,19.056,17.35,18.002
Ndhambi - South Africa,RSAMB028,2,ADS,ads4,10,10.47,NA,NA,42.254,10.47,12.53
Ndhambi - South Africa,RSAMB028,2,ADS,ads1,11,6.808,NA,NA,10.424,6.808,9.353
Ndhambi - South Africa,RSAMB028,2,ADS,ads5,12,1.695,NA,NA,5.001,1.695,3.792
Ndhambi - South Africa,RSAMB028,2,ADS,ads3,13,2.755,NA,NA,5.827,2.755,4.776
Ndhambi - South Africa,RSAMB028,2,IDS,ids1,14,10.405,NA,NA,14.633,10.405,12.452
Ndhambi - South Africa,RSAMB028,2,IDS,ids2,15,2.641,NA,NA,5.579,2.641,4.675
Ndhambi - South Africa,RSAMB028,2,IDS,ids6,16,3.409,NA,NA,6.169,3.409,5.444
Ndhambi - South Africa,RSAMB028,2,ADS,ads1,17,4.369,NA,NA,9.397,4.369,6.396
Ndhambi - South Africa,RSAMB028,2,ADS,ads5,18,8.561,NA,NA,12.136,8.561,10.606
Ndhambi - South Africa,RSAMB029,3,ADS,ads1,1,17.939,NA,NA,23.338,17.939,18.001
Ndhambi - South Africa,RSAMB029,3,ADS,ads8,3,4.499,NA,NA,7.305,4.499,7.289
Ndhambi - South Africa,RSAMB029,3,IDS,ids8,4,6.25,NA,NA,9.844,6.25,8.271
Ndhambi - South Africa,RSAMB029,3,IDS,ids7,5,15.4,NA,NA,19.918,15.4,17.461
Ndhambi - South Africa,RSAMB029,3,ADS,ads1,6,16.128,NA,NA,20.146,16.128,18.001
Ndhambi - South Africa,RSAMB029,3,IDS,ids7,7,12.56,NA,NA,15.622,12.56,14.809
Ndhambi - South Africa,RSAMB029,3,IDS,ids7,8,17.393,NA,NA,19.435,17.393,18
Ndhambi - South Africa,RSAMB029,3,ADS,ads2,9,4.459,NA,NA,7.978,4.459,6.723
Ndhambi - South Africa,RSAMB029,3,ADS,ads2,10,2.479,NA,NA,6.349,2.479,4.592
Ndhambi - South Africa,RSAMB029,3,IDS,ids7,12,13.977,NA,NA,19.337,13.977,18
Ndhambi - South Africa,RSAMB029,3,IDS,ids6,13,16.255,NA,NA,19.504,16.255,18
Ndhambi - South Africa,RSAMB029,3,ADS,ads6,14,3.407,NA,NA,10.194,3.407,5.532
Ndhambi - South Africa,RSAMB029,3,IDS,ids2,17,4.656,NA,NA,9.038,4.656,6.77
Ndhambi - South Africa,RSAMB029,3,ADS,ads4,18,1.856,NA,NA,5.824,1.856,3.981
Ndhambi - South Africa,RSAMB031,3,IDS,ids1,2,9.026,NA,NA,14.574,9.026,12.759
Ndhambi - South Africa,RSAMB031,3,ADS,ads7,3,17.885,NA,NA,19.419,17.885,18.001
Ndhambi - South Africa,RSAMB031,3,ADS,ads7,4,7.91,NA,NA,11.715,7.91,10.052
Ndhambi - South Africa,RSAMB031,3,IDS,ids8,5,15.812,NA,NA,19.232,15.812,18.001
Ndhambi - South Africa,RSAMB031,3,IDS,ids3,6,17.894,NA,NA,19.513,17.894,18
Ndhambi - South Africa,RSAMB031,3,IDS,ids4,7,14.118,NA,NA,17.098,14.118,16.135
Ndhambi - South Africa,RSAMB031,3,IDS,ids8,8,17.847,NA,NA,18.684,17.847,18.001
Ndhambi - South Africa,RSAMB031,3,IDS,ids5,10,17.925,NA,NA,18.695,17.925,18
Ndhambi - South Africa,RSAMB031,3,IDS,ids5,11,17.906,NA,NA,18.706,17.906,18.001
Ndhambi - South Africa,RSAMB031,3,IDS,ids2,12,16.481,NA,NA,19.004,16.481,18
Ndhambi - South Africa,RSAMB031,3,ADS,ads6,13,5.095,NA,NA,8.369,5.095,7.156
Ndhambi - South Africa,RSAMB031,3,ADS,ads7,14,11.368,NA,NA,14.555,11.368,13.505
Ndhambi - South Africa,RSAMB031,3,ADS,ads6,15,15.762,NA,NA,20.391,15.762,18.001
Ndhambi - South Africa,RSAMB031,3,IDS,ids5,16,12.825,NA,NA,16.881,12.825,15.337
Ndhambi - South Africa,RSAMB031,3,IDS,ids3,17,7.23,NA,NA,13.737,7.23,11.144
Ndhambi - South Africa,RSAMB031,3,ADS,ads3,18,4.739,NA,NA,15.258,4.739,6.874
Ndhambi - South Africa,RSAMB032,2,ADS,ads4,1,2.17,NA,NA,7.325,2.17,4.238
Ndhambi - South Africa,RSAMB032B,2,ADS,ads5,1,17.881,NA,NA,26.518,17.881,18.001
Ndhambi - South Africa,RSAMB032B,2,ADS,ads3,2,17.616,NA,NA,19.316,17.616,18.001
Ndhambi - South Africa,RSAMB032B,2,ADS,ads1,3,13.352,NA,NA,119.175,13.352,15.451
Ndhambi - South Africa,RSAMB032B,2,ADS,ads1,4,16.95,NA,NA,19.434,16.95,17.999
Ndhambi - South Africa,RSAMB032B,2,IDS,ids8,5,17.851,NA,NA,19.072,17.851,18
Ndhambi - South Africa,RSAMB032B,2,ADS,ads1,6,5.269,NA,NA,23.176,5.269,7.336
Ndhambi - South Africa,RSAMB032B,2,ADS,ads2,7,5.985,NA,NA,10.607,5.985,8.047
Ndhambi - South Africa,RSAMB032B,2,IDS,ids6,8,14.364,NA,NA,19.69,14.364,18.001
Ndhambi - South Africa,RSAMB032B,2,ADS,ads4,9,17.024,NA,NA,19.611,17.024,18
Ndhambi - South Africa,RSAMB032B,2,ADS,ads8,10,1.281,NA,NA,4.734,1.281,3.338
Ndhambi - South Africa,RSAMB032B,2,IDS,ids2,11,6.064,NA,NA,10.706,6.064,8.065
Ndhambi - South Africa,RSAMB032B,2,IDS,ids1,12,6.762,NA,NA,12.644,6.762,10.293
Ndhambi - South Africa,RSAMB032B,2,ADS,ads2,13,1.61,NA,NA,19.585,1.61,3.659
Ndhambi - South Africa,RSAMB032B,2,IDS,ids7,14,2.274,NA,NA,23.148,2.274,5.508
Ndhambi - South Africa,RSAMB032B,2,ADS,ads8,15,11.497,NA,NA,15.726,11.497,13.601
Ndhambi - South Africa,RSAMB032B,2,ADS,ads1,16,2.121,NA,NA,5.558,2.121,4.196
Ndhambi - South Africa,RSAMB032B,2,IDS,ids3,17,13.88,NA,NA,21.234,13.88,15.943
Ndhambi - South Africa,RSAMB032B,2,IDS,ids7,18,7.879,NA,NA,24.72,7.879,10.965
Ndhambi - South Africa,RSAMB033,1,IDS,ids4,2,4.75,NA,NA,10.23,4.75,7.931
Ndhambi - South Africa,RSAMB033,1,IDS,ids7,3,0.815,NA,NA,13.521,0.815,2.964
Ndhambi - South Africa,RSAMB033,1,IDS,ids7,4,1.098,NA,NA,12.6,1.098,3.186
Ndhambi - South Africa,RSAMB033,1,ADS,ads7,5,16.378,NA,NA,30.803,16.378,18
Ndhambi - South Africa,RSAMB033,1,IDS,ids7,7,1.687,NA,NA,4.787,1.687,3.776
Ndhambi - South Africa,RSAMB033,1,IDS,ids4,8,5.349,NA,NA,9.587,5.349,7.376
Ndhambi - South Africa,RSAMB033,1,ADS,ads5,9,5.424,NA,NA,15.103,5.424,8.251
Ndhambi - South Africa,RSAMB033,1,IDS,ids1,10,4.024,NA,NA,11.32,4.024,6.129
Ndhambi - South Africa,RSAMB033,1,ADS,ads6,11,0.495,NA,NA,22.327,0.495,3.386
Ndhambi - South Africa,RSAMB033,1,IDS,ids8,12,9.939,NA,NA,14.4,9.939,11.967
Ndhambi - South Africa,RSAMB033,1,ADS,ads4,13,1.227,NA,NA,6.909,1.227,3.917
Ndhambi - South Africa,RSAMB033,1,IDS,ids1,14,1.964,NA,NA,14.002,1.964,5.924
Ndhambi - South Africa,RSAMB033,1,ADS,ads8,16,14.794,NA,NA,20.65,14.794,18.001
Ndhambi - South Africa,RSAMB033,1,ADS,ads6,17,4.03,NA,NA,16.655,4.03,6.386
Ndhambi - South Africa,RSAMB033,1,ADS,ads6,18,8.197,NA,NA,23.715,8.197,11.774
Ndhambi - South Africa,RSAMB034,3,ADS,ads5,1,13.259,NA,NA,18.81,13.259,15.351
Ndhambi - South Africa,RSAMB034,3,IDS,ids3,2,8.097,NA,NA,12.183,8.097,10.25
Ndhambi - South Africa,RSAMB034,3,ADS,ads6,3,2.804,NA,NA,6.167,2.804,5.727
Ndhambi - South Africa,RSAMB034,3,ADS,ads2,4,4.707,NA,NA,9.42,4.707,8.07
Ndhambi - South Africa,RSAMB034,3,ADS,ads4,5,7.314,NA,NA,13.194,7.314,10.973
Ndhambi - South Africa,RSAMB034,3,IDS,ids1,7,4.314,NA,NA,7.486,4.314,6.323
Ndhambi - South Africa,RSAMB034,3,ADS,ads3,8,9.277,NA,NA,12.71,9.277,11.382
Ndhambi - South Africa,RSAMB034,3,ADS,ads5,9,9.296,NA,NA,18.725,9.296,12.601
Ndhambi - South Africa,RSAMB034,3,ADS,ads2,12,6.116,NA,NA,12.763,6.116,9.152
Ndhambi - South Africa,RSAMB034,3,ADS,ads8,13,3.371,NA,NA,6.663,3.371,5.53
Ndhambi - South Africa,RSAMB034,3,IDS,ids2,15,0.984,NA,NA,5.129,0.984,3.033
Ndhambi - South Africa,RSAMB034,3,IDS,ids5,16,9.559,NA,NA,16.184,9.559,14.961
Ndhambi - South Africa,RSAMB034,3,ADS,ads3,17,2.099,NA,NA,5.538,2.099,4.194
Ndhambi - South Africa,RSAMB034,3,ADS,ads1,18,4.106,NA,NA,14.069,4.106,6.128
Ndhambi - South Africa,RSAMB035,4,ADS,ads3,1,4.417,NA,NA,14.372,4.417,6.516
Ndhambi - South Africa,RSAMB035,4,ADS,ads8,2,11.94,NA,NA,22.356,11.94,16.274
Ndhambi - South Africa,RSAMB035,4,ADS,ads5,3,6.419,NA,NA,10.234,6.419,8.419
Ndhambi - South Africa,RSAMB035,4,ADS,ads6,4,1.99,NA,NA,5.657,1.99,4.053
Ndhambi - South Africa,RSAMB035,4,IDS,ids5,5,5.277,NA,NA,32.591,5.277,7.277
Ndhambi - South Africa,RSAMB035,4,ADS,ads5,6,5.013,NA,NA,8.127,5.013,7.155
Ndhambi - South Africa,RSAMB035,4,ADS,ads4,7,4.672,NA,NA,49.221,4.672,6.928
Ndhambi - South Africa,RSAMB035,4,ADS,ads8,8,3.91,NA,NA,7.394,3.91,6.058
Ndhambi - South Africa,RSAMB035,4,IDS,ids2,9,4.346,NA,NA,9.468,4.346,8.534
Ndhambi - South Africa,RSAMB035,4,IDS,ids5,10,6.558,NA,NA,11.778,6.558,10.676
Ndhambi - South Africa,RSAMB035,4,IDS,ids6,12,11.813,NA,NA,21.303,11.813,14.918
Ndhambi - South Africa,RSAMB035,4,IDS,ids1,13,5.989,NA,NA,12.944,5.989,8.601
Ndhambi - South Africa,RSAMB035,4,IDS,ids4,14,1.914,NA,NA,10.758,1.914,4.046
Ndhambi - South Africa,RSAMB035,4,IDS,ids8,15,2.883,NA,NA,7.597,2.883,5.003
Ndhambi - South Africa,RSAMB035,4,IDS,ids8,17,16.113,NA,NA,19.036,16.113,18.001
Ndhambi - South Africa,RSAMB035,4,IDS,ids4,18,18.001,NA,NA,19.038,18.001,18.002
Ndhambi - South Africa,RSAMBO005,1,ADS,ads8,1,1.504,NA,NA,5.028,1.504,4.832
Ndhambi - South Africa,RSAMBO005,1,ADS,ads8,2,5.421,NA,NA,13.678,5.421,7.554
Ndhambi - South Africa,RSAMBO005,1,ADS,ads5,3,2.948,NA,NA,6.293,2.948,4.998
Ndhambi - South Africa,RSAMBO005,1,ADS,ads2,4,2.579,NA,NA,6.287,2.579,4.687
Ndhambi - South Africa,RSAMBO005,1,ADS,ads6,5,14.206,NA,NA,19.091,14.206,17.218
Ndhambi - South Africa,RSAMBO005,1,IDS,ids1,6,3.765,NA,NA,7.164,3.765,5.941
Ndhambi - South Africa,RSAMBO005,1,IDS,ids1,7,2.198,NA,NA,5.022,2.198,4.379
Ndhambi - South Africa,RSAMBO005,1,IDS,ids1,9,13.371,NA,NA,21.175,13.371,15.6
Ndhambi - South Africa,RSAMBO005,1,ADS,ads6,10,3.989,NA,NA,9.8,3.989,8.517
Ndhambi - South Africa,RSAMBO005,1,IDS,ids3,11,3.419,NA,NA,8.856,3.419,5.743
Ndhambi - South Africa,RSAMBO005,1,ADS,ads7,13,11.449,NA,NA,14.111,11.449,13.562
Ndhambi - South Africa,RSAMBO005,1,IDS,ids2,14,11.049,NA,NA,14.968,11.049,13.761
Ndhambi - South Africa,RSAMBO005,1,ADS,ads5,15,2.017,NA,NA,9.555,2.017,4.134
Ndhambi - South Africa,RSAMBO005,1,ADS,ads4,16,10.7,NA,NA,51.044,10.7,13.348
Ndhambi - South Africa,RSAMBO005,1,IDS,ids6,17,17.184,NA,NA,27.256,17.184,18
Ndhambi - South Africa,RSAMBO005,1,ADS,ads6,18,8.636,NA,NA,12.092,8.636,10.8
Ndhambi - South Africa,RSAMBO14,4,ADS,ads4,1,17.876,NA,NA,19.393,17.876,18.002
Ndhambi - South Africa,RSAMBO14,4,IDS,ids3,2,15.083,NA,NA,18.861,15.083,18
Ndhambi - South Africa,RSAMBO14,4,ADS,ads3,3,8.667,NA,NA,12.363,8.667,11.744
Ndhambi - South Africa,RSAMBO14,4,ADS,ads8,4,6.039,NA,NA,9.029,6.039,8.331
Ndhambi - South Africa,RSAMBO14,4,IDS,ids4,5,9.561,NA,NA,13.002,9.561,12.576
Ndhambi - South Africa,RSAMBO14,4,ADS,ads2,6,11.294,NA,NA,14.298,11.294,13.682
Ndhambi - South Africa,RSAMBO14,4,IDS,ids5,7,9.22,NA,NA,12.001,9.22,11.673
Ndhambi - South Africa,RSAMBO14,4,IDS,ids1,8,5.551,NA,NA,9.05,5.551,8.516
Ndhambi - South Africa,RSAMBO14,4,IDS,ids8,9,9.107,NA,NA,11.726,9.107,11.38
Ndhambi - South Africa,RSAMBO14,4,ADS,ads8,10,4.85,NA,NA,7.482,4.85,7.089
Ndhambi - South Africa,RSAMBO14,4,ADS,ads7,11,5.459,NA,NA,8.616,5.459,8.167
Ndhambi - South Africa,RSAMBO14,4,ADS,ads1,12,5.896,NA,NA,8.967,5.896,8.398
Ndhambi - South Africa,RSAMBO14,4,ADS,ads7,13,5.242,NA,NA,9.037,5.242,8.584
Ndhambi - South Africa,RSAMBO14,4,ADS,ads2,14,4.437,NA,NA,7.224,4.437,6.779
Ndhambi - South Africa,RSAMBO14,4,IDS,ids7,15,7.247,NA,NA,10.294,7.247,9.764
Ndhambi - South Africa,RSAMBO14,4,IDS,ids2,16,5.48,NA,NA,11.361,5.48,7.851
Ndhambi - South Africa,RSAMBO14,4,ADS,ads7,17,7.483,NA,NA,20.977,7.483,10.883
Ndhambi - South Africa,RSAMBO14,4,ADS,ads8,18,8.691,NA,NA,14.218,8.691,13.192
Ndhambi - South Africa,RSAMBO15,1,ADS,ads4,2,6.964,NA,NA,12.629,6.964,9.219
